horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5612244897959183,0.6111111111111112,0.5625,0.2,72,16,10,0.02,18,naive_persistence,full,98
20,0.5408163265306123,0.5666666666666667,0.0,0.2857142857142857,90,1,7,0.02,18,naive_persistence,full,98
30,0.6020408163265306,0.6206896551724138,0.5714285714285714,0.25,87,7,4,0.02,18,naive_persistence,full,98
10,0.5612244897959183,0.6111111111111112,0.5625,0.2,72,16,10,0.02,18,seasonal_naive,full,98
20,0.5408163265306123,0.5666666666666667,0.0,0.2857142857142857,90,1,7,0.02,18,seasonal_naive,full,98
30,0.6020408163265306,0.6206896551724138,0.5714285714285714,0.25,87,7,4,0.02,18,seasonal_naive,full,98
10,0.5918367346938775,0.6527777777777778,0.4375,0.4,72,16,10,0.02,18,linear_ridge,full,98
20,0.7244897959183674,0.7777777777777778,0.0,0.14285714285714285,90,1,7,0.02,18,linear_ridge,full,98
30,0.7857142857142857,0.8850574712643678,0.0,0.0,87,7,4,0.02,18,linear_ridge,full,98
10,0.6020408163265306,0.7638888888888888,0.25,0.0,72,16,10,0.02,18,linear_lasso,full,98
20,0.8163265306122449,0.8888888888888888,0.0,0.0,90,1,7,0.02,18,linear_lasso,full,98
30,0.8775510204081632,0.9770114942528736,0.0,0.25,87,7,4,0.02,18,linear_lasso,full,98
10,0.6020408163265306,0.6388888888888888,0.5,0.5,72,16,10,0.02,18,tsm,full,98
20,0.6530612244897959,0.6666666666666666,0.0,0.5714285714285714,90,1,7,0.02,18,tsm,full,98
30,0.6836734693877551,0.735632183908046,0.42857142857142855,0.0,87,7,4,0.02,18,tsm,full,98
10,0.6020408163265306,0.6388888888888888,0.5,0.5,72,16,10,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,98
20,0.6632653061224489,0.6666666666666666,0.0,0.7142857142857143,90,1,7,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,98
30,0.6836734693877551,0.7241379310344828,0.5714285714285714,0.0,87,7,4,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,98
10,0.5612244897959183,0.6111111111111112,0.5625,0.2,72,16,10,0.02,18,naive_persistence_llm_subset,llm_subset,98
20,0.5408163265306123,0.5666666666666667,0.0,0.2857142857142857,90,1,7,0.02,18,naive_persistence_llm_subset,llm_subset,98
30,0.6020408163265306,0.6206896551724138,0.5714285714285714,0.25,87,7,4,0.02,18,naive_persistence_llm_subset,llm_subset,98
10,0.5612244897959183,0.6111111111111112,0.5625,0.2,72,16,10,0.02,18,seasonal_naive_llm_subset,llm_subset,98
20,0.5408163265306123,0.5666666666666667,0.0,0.2857142857142857,90,1,7,0.02,18,seasonal_naive_llm_subset,llm_subset,98
30,0.6020408163265306,0.6206896551724138,0.5714285714285714,0.25,87,7,4,0.02,18,seasonal_naive_llm_subset,llm_subset,98
10,0.5918367346938775,0.6527777777777778,0.4375,0.4,72,16,10,0.02,18,linear_ridge_llm_subset,llm_subset,98
20,0.7244897959183674,0.7777777777777778,0.0,0.14285714285714285,90,1,7,0.02,18,linear_ridge_llm_subset,llm_subset,98
30,0.7857142857142857,0.8850574712643678,0.0,0.0,87,7,4,0.02,18,linear_ridge_llm_subset,llm_subset,98
10,0.6020408163265306,0.7638888888888888,0.25,0.0,72,16,10,0.02,18,linear_lasso_llm_subset,llm_subset,98
20,0.8163265306122449,0.8888888888888888,0.0,0.0,90,1,7,0.02,18,linear_lasso_llm_subset,llm_subset,98
30,0.8775510204081632,0.9770114942528736,0.0,0.25,87,7,4,0.02,18,linear_lasso_llm_subset,llm_subset,98
10,0.6020408163265306,0.6388888888888888,0.5,0.5,72,16,10,0.02,18,tsm_llm_subset,llm_subset,98
20,0.6530612244897959,0.6666666666666666,0.0,0.5714285714285714,90,1,7,0.02,18,tsm_llm_subset,llm_subset,98
30,0.6836734693877551,0.735632183908046,0.42857142857142855,0.0,87,7,4,0.02,18,tsm_llm_subset,llm_subset,98
